file,selected,label
train_00763_aligned.jpg,-0.55290985 -1.3755683 5.283583 1.2266395 0.03024657 -1.5306224,anger
train_00766_aligned.jpg,-2.4890466 0.53196216 4.801615 -1.9259031 -0.8433333 1.1152153,anger
train_00768_aligned.jpg,-0.39411762 1.8647261 4.4463043 -0.25615162 -0.0923177 -2.836477,anger
train_00772_aligned.jpg,-0.99513745 -0.06950557 2.583843 -0.62813634 -0.533955 -0.56500304,anger
train_00776_aligned.jpg,-0.6925889 1.0401957 7.7584248 -2.388545 -1.0983485 -0.31165564,anger
train_00790_aligned.jpg,-2.429113 1.327865 1.6575764 -1.5504975 -0.9495768 -1.6335424,anger
train_00820_aligned.jpg,-0.68001056 0.3036006 5.6048737 -2.6092355 -0.6860152 0.118636966,anger
train_00827_aligned.jpg,-1.7714311 0.6067909 3.332654 -1.8977817 -0.22944736 -1.6661949,anger
train_00836_aligned.jpg,-1.1334114 0.40057707 3.7594857 -2.863502 -1.4283881 1.4589894,anger
train_00846_aligned.jpg,-1.0169058 0.53584427 1.270566 -2.161197 0.25406438 -1.1335926,anger
train_00860_aligned.jpg,-2.0180063 -0.27067322 5.8520317 -2.611116 -0.8224454 -2.36436,anger
train_00863_aligned.jpg,-0.8611065 0.06683016 3.8543031 -2.69105 -1.0690619 -1.1827184,anger
train_00866_aligned.jpg,0.47809646 0.27113265 3.555391 -0.988204 -1.1054505 1.1545643,anger
train_00885_aligned.jpg,-0.67338294 0.6948744 4.6128736 0.0715611 -0.18373361 -1.4568667,anger
train_00886_aligned.jpg,-1.1675806 1.7654341 3.9570508 -2.2729037 -0.6934989 -1.7213846,anger
train_00900_aligned.jpg,-0.28395653 -0.67839193 3.688477 -3.5464103 -0.5520621 -0.33265686,anger
train_00909_aligned.jpg,-2.7625406 -0.17134738 3.9892793 -0.92238945 -0.2478194 -1.0419747,anger
train_00915_aligned.jpg,-0.9651046 -0.7609957 5.9883785 -0.5700341 -1.4354227 -2.2545102,anger
train_00929_aligned.jpg,0.33202583 -0.4245684 3.9559238 -2.5444176 0.649275 -1.8020382,anger
train_00952_aligned.jpg,-0.6050124 1.2967603 3.5610032 -0.6234183 -2.0349483 -1.5408227,anger
train_00960_aligned.jpg,-0.23525846 -0.23898077 4.7584558 -4.266804 -2.2189436 -1.786968,anger
train_00962_aligned.jpg,0.33676994 -0.47693592 5.283556 -1.0794605 0.27812153 -2.0019772,anger
train_00963_aligned.jpg,-0.90135884 0.5516941 4.5147595 -1.8683274 1.7407988 -0.6706392,anger
train_01001_aligned.jpg,-2.066818 0.21292546 3.608175 -2.0277948 0.40683335 -0.7844496,anger
train_01012_aligned.jpg,-1.5624429 1.190132 3.9232745 -0.5953795 -1.2849299 0.8656564,anger
train_01030_aligned.jpg,-0.03570804 0.9266756 5.057162 -2.6321087 -0.69535065 -1.4387655,anger
train_01031_aligned.jpg,-0.43907145 -0.34989867 2.7293587 -2.2894213 -0.95287085 0.80344725,anger
train_01040_aligned.jpg,0.22695321 -0.5230918 3.7441454 -0.07382119 -0.48404908 -1.5624552,anger
train_01042_aligned.jpg,-1.2241997 -0.29365814 4.875434 -2.3098044 -1.3574985 -0.5353126,anger
train_01045_aligned.jpg,-0.1708386 0.41662675 6.948623 -2.0594795 -0.22517508 -1.1459231,anger
train_01051_aligned.jpg,-0.21998358 -0.18797499 4.2144237 -3.500414 -2.5038738 -0.26544547,anger
train_01052_aligned.jpg,-0.55556166 0.4411553 2.682846 -1.678839 -2.2421415 -1.1598644,anger
train_01054_aligned.jpg,-1.4332327 0.6228514 4.1917906 -1.4484254 0.12890264 -0.38830835,anger
train_01059_aligned.jpg,-0.8468328 -1.0118027 2.4666114 -0.95859605 -0.9022485 -1.6933082,anger
train_01064_aligned.jpg,-2.222963 0.9897433 2.3813365 -1.2089511 -0.018053338 0.39767218,anger
train_01067_aligned.jpg,-1.1727297 0.14674228 4.650172 -3.0733476 -0.92833483 0.31785703,anger
train_01068_aligned.jpg,-2.4939153 -0.29689628 2.9256816 -1.0509593 -0.043506026 -0.8680047,anger
train_01089_aligned.jpg,-1.832869 0.35247278 5.443214 -2.3064528 -0.030367553 0.9748375,anger
train_01096_aligned.jpg,-0.22945291 0.19193119 2.8531568 -1.0950103 -0.693376 -2.5456407,anger
train_01104_aligned.jpg,0.52023804 0.89205337 3.2460022 -0.5069176 -2.0765502 -0.4276555,anger
train_01108_aligned.jpg,-2.9922016 0.56895095 3.4857178 -1.8028756 -1.2396305 -0.35961437,anger
train_01128_aligned.jpg,-0.15071964 -0.29443455 5.0667787 -2.2916927 1.076869 -2.3987627,anger
train_01132_aligned.jpg,-1.8278894 1.2747588 4.0776844 -3.2040553 -0.11150354 -2.1172388,anger
train_01139_aligned.jpg,-1.0572107 -0.14536977 3.4065442 -2.4466643 -0.5654785 0.35029387,anger
train_01164_aligned.jpg,-0.68495214 -0.1253652 3.4268699 -1.197442 0.7979914 1.2194402,anger
train_01168_aligned.jpg,-0.2802868 1.2582707 3.5597265 -2.9940138 -0.5834025 -0.5827923,anger
train_01170_aligned.jpg,-1.579622 1.1302519 7.046532 -2.2345905 -0.29703897 -0.45439583,anger
train_01172_aligned.jpg,-1.1881908 1.5710166 4.5596714 -1.2236147 -0.16039467 -0.33668754,anger
train_01177_aligned.jpg,-0.20552838 1.7102102 5.264366 -1.0496578 0.6481658 -1.8381712,anger
train_01182_aligned.jpg,-0.17124541 -1.0933568 3.0317285 -1.7963423 -0.057094842 -2.0817506,anger
train_01191_aligned.jpg,0.6297563 -0.7729572 3.3071282 0.16961497 -1.2357037 -1.5146192,anger
train_01203_aligned.jpg,-0.68655276 -0.6305086 4.431617 -2.6007907 -1.1711506 -2.9597287,anger
train_01211_aligned.jpg,-3.2758894 0.097350925 4.8077855 -0.35458782 0.55619276 -2.0669608,anger
train_01214_aligned.jpg,-1.6171904 -0.08318645 3.8853073 -2.4867659 -1.0667003 -1.0633564,anger
train_01230_aligned.jpg,-2.8841805 0.7016206 4.9678493 0.4256122 -1.3086568 -0.70868146,anger
train_01235_aligned.jpg,-0.9303808 0.8901967 4.325075 -2.279952 0.045915753 -0.33095413,anger
train_01241_aligned.jpg,-0.97627944 -1.019743 3.6800885 -2.6587305 -0.6358175 -0.95978236,anger
train_01242_aligned.jpg,-2.5933216 -0.6021904 3.4432106 -1.7475091 -0.039322793 -2.2317667,anger
train_01243_aligned.jpg,-2.0634282 -1.2119834 4.3533154 -1.5309844 -1.4380734 1.5291616,anger
train_01247_aligned.jpg,-2.9262931 0.9672985 6.6510544 -2.2420866 -0.09187448 -0.86745626,anger
train_01255_aligned.jpg,-0.09655917 2.1565318 4.6275024 -2.3506148 -0.9812702 -0.9925417,anger
train_01267_aligned.jpg,-0.14618361 0.22952932 2.641209 -2.04124 -0.7857128 -2.1480894,anger
train_01269_aligned.jpg,-1.0536131 -2.1532 1.4832861 -0.861077 1.9303892 -0.61647296,anger
train_01270_aligned.jpg,-0.8902034 -0.35117906 4.7080607 -1.942619 2.1828806 -2.843023,anger
train_01272_aligned.jpg,-1.0164421 0.86103886 2.1087773 -1.9784199 -1.095279 -1.1039604,anger
train_01282_aligned.jpg,-0.54853153 0.4370603 4.620006 -0.05524499 -2.673077 -1.6196438,anger
train_01284_aligned.jpg,-0.4791813 1.7988032 4.4643145 -3.2094564 -0.6493983 -2.8951685,anger
train_01286_aligned.jpg,-1.1855259 -0.15640688 4.1562514 -2.2347755 -0.42272842 -2.5929236,anger
train_01292_aligned.jpg,-1.0391946 -0.34618992 4.0968246 -1.7157475 -2.0508933 -0.81596893,anger
train_01298_aligned.jpg,-0.8571802 0.015494168 3.5430326 -1.9821539 -2.8523462 -0.6103159,anger
train_01300_aligned.jpg,-1.9408894 0.0900048 5.196645 -0.40800124 -0.5379461 -2.243434,anger
train_01308_aligned.jpg,-1.1974597 -1.2141246 5.1459823 -2.1412978 0.462643 -0.4000759,anger
train_01312_aligned.jpg,-0.33993512 0.9024898 0.4390899 -3.1715345 -0.65370524 -1.0872571,anger
train_01314_aligned.jpg,-1.2321494 1.479053 4.2546906 0.019880638 -0.76127505 -1.4613053,anger
train_01317_aligned.jpg,-2.4447446 0.5192958 4.7583046 -1.3885931 -2.2016454 -2.4549055,anger
train_01318_aligned.jpg,-0.38085616 1.5641203 5.5182548 -1.1884953 -1.4761062 -3.3113377,anger
train_01325_aligned.jpg,-1.5035155 1.215994 6.277009 -1.7275208 -1.7805986 -0.62128633,anger
train_01346_aligned.jpg,-1.7108061 -0.52658397 6.6413736 -2.978545 -1.0350708 -1.3216792,anger
train_01352_aligned.jpg,-2.6776252 0.6384975 4.8558564 -0.76822466 -1.3038954 0.14360015,anger
train_01361_aligned.jpg,0.015315056 0.19945347 1.9009109 -1.61362 -0.03518012 -0.40978158,anger
train_01365_aligned.jpg,0.2898345 -0.88380754 2.9985616 -1.5079781 -1.3884788 -1.4508727,anger
train_01371_aligned.jpg,-1.2876714 0.884767 4.46236 -0.8825015 -2.1595764 -1.887413,anger
train_01384_aligned.jpg,-2.0959 1.2187178 4.265762 -1.7709361 0.5467205 -1.9907973,anger
train_01397_aligned.jpg,-0.73888355 2.3472722 6.131308 -1.4635417 -0.5186909 0.11800569,anger
train_01415_aligned.jpg,0.45469677 -0.08123541 4.7327566 -0.74598515 -2.019651 0.7826615,anger
train_01454_aligned.jpg,-1.8324152 0.9886326 4.5318065 -2.1437976 -0.6765663 1.324871,anger
train_01455_aligned.jpg,-0.2201316 -0.5869624 4.7636395 0.32542312 -1.1371983 -0.048664927,anger
train_01474_aligned.jpg,-1.249485 2.4723225 3.2628133 -1.436218 -0.6420256 -2.3799968,anger
train_01477_aligned.jpg,-1.2247843 0.1445045 2.260775 -1.3887639 -2.2148304 -1.0224509,anger
train_01505_aligned.jpg,-0.8813881 0.21428353 4.344733 -4.5056963 1.5378416 -1.6740348,anger
train_01553_aligned.jpg,-1.5458207 1.8745933 3.4897313 -2.573508 -0.7800815 -2.0915463,anger
train_01580_aligned.jpg,-3.225534 1.0745597 5.0382967 -1.9888992 0.8529191 -2.2631264,anger
train_01697_aligned.jpg,-3.00317 -0.10324228 5.841324 -1.2132262 0.5580094 0.97141814,anger
train_01760_aligned.jpg,-1.1867721 0.8355517 3.5826006 -2.9432888 -0.27407813 -2.1713674,anger
train_01833_aligned.jpg,-1.1299622 -0.37483108 4.307805 -2.2082553 -0.51332676 -2.0808108,anger
train_01946_aligned.jpg,-2.2044184 -0.97632515 3.8122087 -2.3219066 -0.7706934 -1.4211326,anger
train_01969_aligned.jpg,-0.84554905 0.27263266 3.7470307 -0.117812395 -1.5017836 -0.53607154,anger
train_02043_aligned.jpg,-3.235768 1.0657717 4.4463854 -0.7829838 -1.1859349 -0.63102865,anger
train_02079_aligned.jpg,-2.1811993 0.97993845 5.061796 -0.516212 -1.2970176 -0.6433123,anger
train_02096_aligned.jpg,-1.7212551 1.6910706 4.275024 -1.682013 -0.3433503 -0.004766345,anger
train_02134_aligned.jpg,-0.5569779 0.2395218 4.1439643 -3.2742867 -1.1540744 -0.757365,anger
train_02228_aligned.jpg,-2.216927 0.038282752 5.517699 -1.6712862 -0.91714156 -0.20963883,anger
train_02266_aligned.jpg,-2.5571692 0.498473 4.9583473 -2.018621 0.745688 -0.69721276,anger
train_02272_aligned.jpg,-2.9089162 0.14383212 4.527485 0.4951346 0.085323155 -0.28939235,anger
train_02279_aligned.jpg,-1.6851969 1.1532223 3.8387468 -1.4147619 0.87691844 0.68651146,anger
train_02377_aligned.jpg,-2.003284 1.0203569 4.472095 -1.9995422 -0.3140658 -1.4647897,anger
train_02397_aligned.jpg,-2.4577656 -0.26067275 4.7898097 -1.8171862 2.0456185 -2.01511,anger
train_02439_aligned.jpg,-1.4242836 -0.6911956 4.1787014 -1.5016761 -1.8096081 -0.893244,anger
train_02445_aligned.jpg,-1.1431783 1.8770149 3.8220177 -1.3611493 -2.1518588 0.8285578,anger
train_02458_aligned.jpg,-1.7706552 0.15793917 3.3402667 -1.8437194 0.3299631 -1.3574438,anger
train_02459_aligned.jpg,-1.3285751 0.68271995 3.513746 -2.2111485 -0.67139655 -0.962886,anger
train_02580_aligned.jpg,-1.0858886 0.060348153 4.3538275 -1.8350097 -1.1731591 -0.5329996,anger
train_02592_aligned.jpg,-1.0773381 1.9376391 3.8583562 -0.42740056 2.13292 -2.6948266,anger
train_02597_aligned.jpg,-1.2950492 -0.21217477 4.1283493 -0.67676336 -0.953479 1.3988708,anger
train_02621_aligned.jpg,-0.6869768 1.3011078 6.0720057 -2.9591742 0.44987196 -2.0779657,anger
train_02623_aligned.jpg,0.36886945 0.77996445 3.9475863 -3.197385 -0.42083955 -0.5827873,anger
train_02681_aligned.jpg,-2.1043553 0.05532834 5.4357243 -4.1900177 -0.23121887 -0.9671488,anger
train_02693_aligned.jpg,0.10785103 1.5734673 3.0340004 -2.2733834 -1.5746273 -0.7839326,anger
train_02724_aligned.jpg,-1.3436346 -0.42701018 6.7572184 -2.7800105 0.11352323 -2.8078256,anger
train_02755_aligned.jpg,-1.1457903 1.8081956 4.3575225 -1.7404076 -1.5829844 -2.2697108,anger
train_02758_aligned.jpg,-1.0479138 0.20631671 3.112901 -2.1482167 0.6849096 -2.062047,anger
train_02764_aligned.jpg,-1.5084183 -1.2629586 4.0545464 -0.8498499 3.0600698 -0.9269717,anger
train_02803_aligned.jpg,-1.5044763 0.85787874 2.963042 -1.360532 0.26010907 -2.022065,anger
train_02804_aligned.jpg,-1.9487267 -0.59606016 4.146945 -1.6289523 -2.1721365 -1.7471125,anger
train_02849_aligned.jpg,-0.821116 0.7141812 2.3903203 -4.2303214 -0.7512008 -0.5418563,anger
train_02854_aligned.jpg,-1.3201874 0.8679864 8.502112 -1.644684 0.416197 -3.4334264,anger
train_02911_aligned.jpg,-1.4519899 0.33901536 5.190663 -2.6358469 0.15217257 -1.3459255,anger
train_02951_aligned.jpg,-1.76723 0.9070335 5.1037784 -3.0094948 0.82301795 -0.5237835,anger
train_03038_aligned.jpg,-0.637518 -0.55618477 2.7501817 -0.2155906 -0.31204313 0.50186926,anger
train_03045_aligned.jpg,-0.64697945 -0.25941467 5.0063443 -2.5944872 -0.7507849 -1.8422213,anger
train_03152_aligned.jpg,-1.0297601 1.0311905 4.7058463 -1.5434179 -1.3170327 -2.062479,anger
train_03246_aligned.jpg,-2.2421587 -1.5222154 2.5903587 -2.3894901 -1.9082484 -0.56862944,anger
train_03298_aligned.jpg,-2.2943127 1.2300136 3.2202258 -0.3397046 -0.23933768 -1.5140258,anger
train_03301_aligned.jpg,-2.730494 1.4793063 3.6483386 -0.9605533 -0.21918494 -1.884664,anger
train_03411_aligned.jpg,-1.2629155 0.4204233 5.0233335 -0.67573905 -2.2430115 -1.2982287,anger
train_03421_aligned.jpg,-2.1129806 -0.18161891 4.598982 -2.406273 -1.3864818 -2.2251968,anger
train_03439_aligned.jpg,-1.9694172 0.62094116 3.4111288 -2.1125216 -1.4884058 -0.1100142,anger
train_03469_aligned.jpg,-3.0004153 0.159014 2.396052 -3.1161015 -4.49532 0.56681716,anger
train_03484_aligned.jpg,-2.056076 2.114801 5.199822 -2.554688 -0.16315687 -1.5762957,anger
train_03496_aligned.jpg,-2.1336985 -0.64324236 4.2797365 -1.026661 -1.7322621 -1.4186089,anger
train_03519_aligned.jpg,-0.9870004 -0.0025665164 4.8348036 -1.0434366 1.240139 -0.9595789,anger
train_03551_aligned.jpg,-1.2156714 0.8848898 4.2422466 -1.9093151 -0.055599183 -0.3655041,anger
train_03607_aligned.jpg,-0.94776326 0.16852033 3.947402 -2.9620476 -0.6344393 -2.3403327,anger
train_03608_aligned.jpg,-2.5083435 0.5758596 4.677836 -3.4262962 -1.3048244 -0.87413454,anger
train_03618_aligned.jpg,-1.9128399 -0.033964872 2.5745335 -2.44757 -1.7918091 -0.47573608,anger
train_03619_aligned.jpg,-0.4379234 -0.8199239 3.8637912 -2.9161067 -0.995286 -1.5928692,anger
train_03621_aligned.jpg,-1.4843649 1.7421379 2.9338727 -2.688231 0.5356738 -0.3912853,anger
train_03630_aligned.jpg,-1.6909298 1.3976749 4.821327 -2.625665 -0.7378516 -0.65315306,anger
train_03633_aligned.jpg,-3.508491 -1.1281906 5.436456 -1.4557543 -0.8781781 -2.0878878,anger
train_03660_aligned.jpg,-2.5687177 1.4226172 1.7361674 -1.657694 -0.9966086 -1.0331441,anger
train_03697_aligned.jpg,-1.1390188 1.1016304 0.7136787 -2.1851826 0.37795192 -0.47486228,anger
train_03705_aligned.jpg,-0.2744764 0.6738708 6.257846 -1.0806446 -2.8118649 -2.9604702,anger
train_03722_aligned.jpg,-0.345402 -0.06262961 4.230084 -0.9529892 -0.36515027 -0.16895044,anger
train_03724_aligned.jpg,-1.0533388 1.0547585 3.557384 -3.5115879 -0.85090494 -2.0616007,anger
train_03737_aligned.jpg,-2.4044864 -1.7651876 5.7515645 -3.073407 -0.32120484 0.40425426,anger
train_03762_aligned.jpg,-1.4876503 1.4680682 2.3070843 -1.6644787 -0.8968309 -1.4337795,anger
train_03764_aligned.jpg,-2.0373397 -0.6099889 5.441614 -2.372825 -1.1179549 -1.5143216,anger
train_03771_aligned.jpg,-3.2645805 0.03522575 4.4935045 -1.2920479 -0.22784933 -0.609624,anger
train_03775_aligned.jpg,-3.0263956 0.87517023 5.9154816 -3.025569 -1.7881969 -0.16868666,anger
train_03783_aligned.jpg,-0.07179518 -0.15242195 4.3514285 -2.023637 -0.19621012 0.99131495,anger
train_03787_aligned.jpg,-0.54685414 -0.33244383 5.145026 -2.3434513 -0.45969594 -0.9690083,anger
train_03791_aligned.jpg,-1.9158344 -0.3188019 3.8734593 -1.7726254 -0.048800975 -1.6907457,anger
train_03834_aligned.jpg,-0.54836404 -0.4852982 3.469945 -1.3024884 -1.9396507 -1.1318592,anger
train_03850_aligned.jpg,-2.876742 0.19323981 2.0218453 -1.1557682 0.13887358 -0.5953604,anger
train_03859_aligned.jpg,-1.3704324 0.8369713 4.910718 0.18797088 0.1499002 -1.2694178,anger
train_03865_aligned.jpg,-1.2326407 2.191525 4.0456624 -2.3070304 0.68837935 -2.2708213,anger
train_03874_aligned.jpg,-2.999467 0.09662485 2.5564675 -0.8006489 -0.6844897 0.6278235,anger
train_03878_aligned.jpg,-2.0252464 -0.6537514 5.236967 -1.6873572 0.9838565 0.46759135,anger
train_03885_aligned.jpg,-1.721998 -1.2806606 4.3618417 -1.0531439 -0.19523221 -2.2188892,anger
train_03900_aligned.jpg,-0.132191 -2.0643609 4.0397058 -1.6024444 -1.2658055 -1.1243582,anger
train_03901_aligned.jpg,-1.7237763 0.9204278 5.1452045 -2.0032141 0.6503556 -2.370846,anger
train_03910_aligned.jpg,-3.1495752 0.19106877 4.342255 -2.5727599 -0.010805676 -2.0798523,anger
train_03941_aligned.jpg,-0.83519197 1.5056124 3.2892303 -2.9222448 -0.18137154 -1.1585593,anger
train_03964_aligned.jpg,-1.7913971 -1.7480092 4.1169715 -1.7217569 -1.1226104 -0.4481817,anger
train_03972_aligned.jpg,0.12710524 -2.0439582 4.46673 -2.6474924 -0.45169592 0.619726,anger
train_03985_aligned.jpg,1.8277047 0.19997025 4.294597 -1.8933529 -1.7262979 0.08304638,anger
train_04015_aligned.jpg,-0.9073132 -0.7502998 2.5127318 -0.38559335 -0.07546753 0.6875939,anger
train_04020_aligned.jpg,-0.53604794 1.5406221 3.8249335 -1.1728687 -0.23358914 -0.58542776,anger
train_04021_aligned.jpg,-2.2823534 0.6095865 5.236469 -1.1622777 -2.1972063 -2.1215153,anger
train_04022_aligned.jpg,-2.5513422 0.91619617 5.492302 -2.7932193 -0.35599267 -1.136125,anger
train_04027_aligned.jpg,-0.39979798 -0.6191864 4.9912577 -3.9309173 -0.7753119 -1.6749147,anger
train_04031_aligned.jpg,-1.1969905 1.0625708 4.1315393 -1.0926073 1.4376221 -1.2470142,anger
train_04036_aligned.jpg,-2.62188 0.5269294 5.7609963 -0.9891642 -1.363792 0.2626854,anger
train_04079_aligned.jpg,-0.71871287 1.0900311 2.3208241 -1.4289562 -0.94664514 -0.45204216,anger
train_04081_aligned.jpg,-2.225244 -1.2975329 5.1724386 -1.9402426 -0.13655165 -0.46191752,anger
train_04086_aligned.jpg,-1.082896 0.36682808 4.756966 -1.95456 2.288147 -0.050752997,anger
train_04100_aligned.jpg,-3.5363188 1.966817 1.635616 -0.34339774 -0.7553676 1.1555277,anger
train_04110_aligned.jpg,-0.17001136 -0.4714108 2.8886657 -1.0710407 0.390049 1.0256025,anger
train_04113_aligned.jpg,-2.0793352 0.65872 6.0779614 -1.9269745 -1.2418778 -1.2461386,anger
train_04130_aligned.jpg,0.559701 1.8029674 3.6541643 -1.9879067 -0.74770343 -1.7650201,anger
